tag_code,project_code,tag_group,tagger,bucket,lot,species,length,weight,fish_tag_date,tag_activate_date,tag_release_date,release_location,release_location_xlat,release_location_latitude,release_location_longitude,mort_xlat,pri,tag_AssignedRelease,survival_use,tag_status,fish_status,release_type
G72D3F945,GPUD_Survival,live_release,B,41,Lot 1,11H,155,33.20000076293945,2026-04-29,2026-04-28T18:52:33Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G725DBA12,GPUD_Survival,live_release,B,42,Lot 1,11H,150,32,2026-04-29,2026-04-28T18:52:57Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72708378,GPUD_Survival,live_release,B,42,Lot 2,11H,135,22.299999237060547,2026-04-29,2026-04-28T18:53:36Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72C14FD7,GPUD_Survival,live_release,B,43,Lot 1,11H,152,31.100000381469727,2026-04-29,2026-04-28T18:54:00Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72567239,GPUD_Survival,live_release,B,43,Lot 2,11H,139,26.600000381469727,2026-04-29,2026-04-28T18:54:30Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72E63BE1,GPUD_Survival,live_release,B,44,Lot 2,11H,140,23.5,2026-04-29,2026-04-28T18:55:01Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72420AD4,GPUD_Survival,live_release,B,44,Lot 2,11H,161,43.70000076293945,2026-04-29,2026-04-28T18:55:23Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G7215C8BB,GPUD_Survival,live_release,B,45,Lot 3,11H,143,26.899999618530273,2026-04-29,2026-04-28T18:55:47Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72AC62DA,GPUD_Survival,live_release,B,45,Lot 3,11H,116,15.899999618530273,2026-04-29,2026-04-28T18:56:50Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G720F8A4A,GPUD_Survival,live_release,B,46,Lot 3,11H,141,29.600000381469727,2026-04-29,2026-04-28T18:57:40Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G7298136A,GPUD_Survival,live_release,B,46,Lot 3,11H,133,22.299999237060547,2026-04-29,2026-04-28T18:58:11Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G726E50FD,GPUD_Survival,live_release,B,47,Lot 2,11H,117,16,2026-04-29,2026-04-28T18:59:05Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72BD192A,GPUD_Survival,live_release,B,47,Lot 3,11H,169,46.79999923706055,2026-04-29,2026-04-28T19:00:09Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72029A5E,GPUD_Survival,live_release,B,48,Lot 2,11H,165,43,2026-04-29,2026-04-28T19:00:37Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G722DA69A,GPUD_Survival,live_release,B,48,Lot 1,11H,142,25.399999618530273,2026-04-29,2026-04-28T19:01:05Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72E6FCA8,GPUD_Survival,live_release,B,49,Lot 1,11H,124,21,2026-04-29,2026-04-28T19:02:24Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72691949,GPUD_Survival,live_release,B,49,Lot 3,11H,113,15.699999809265137,2026-04-29,2026-04-28T19:02:54Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72421508,GPUD_Survival,live_release,B,50,Lot 2,11H,129,21.799999237060547,2026-04-29,2026-04-28T19:03:19Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G7281E721,GPUD_Survival,live_release,B,50,Lot 2,11H,110,12.600000381469727,2026-04-29,2026-04-28T19:14:01Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72813FB4,GPUD_Survival,live_release,B,51,Lot 1,11H,125,21.399999618530273,2026-04-29,2026-04-28T19:14:25Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G726D1FAF,GPUD_Survival,live_release,B,51,Lot 3,11H,151,36.5,2026-04-29,2026-04-28T19:14:50Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72B5241F,GPUD_Survival,live_release,B,52,Lot 2,11H,145,28.600000381469727,2026-04-29,2026-04-28T19:15:13Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G729E9673,GPUD_Survival,live_release,B,52,Lot 3,11H,179,51.599998474121094,2026-04-29,2026-04-28T19:15:42Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G726B8434,GPUD_Survival,live_release,B,53,Lot 3,11H,138,25.700000762939453,2026-04-29,2026-04-28T19:16:17Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72EA9C80,GPUD_Survival,live_release,B,53,Lot 3,11H,179,53.79999923706055,2026-04-29,2026-04-28T19:16:49Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G729766B5,GPUD_Survival,live_release,B,54,Lot 1,11H,160,40.599998474121094,2026-04-29,2026-04-28T19:17:25Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72247C01,GPUD_Survival,live_release,B,54,Lot 2,11H,154,34.29999923706055,2026-04-29,2026-04-28T19:17:59Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC09,TRUE,Active,Alive,Helicopter
G72374D58,GPUD_Survival,live_release,A,100,Lot 2,11H,131,21.799999237060547,2026-04-29,2026-04-28T19:26:03Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G72310CEA,GPUD_Survival,live_release,A,100,Lot 2,11H,151,31.299999237060547,2026-04-29,2026-04-28T19:26:28Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G726E69DF,GPUD_Survival,live_release,A,101,Lot 2,11H,166,42.599998474121094,2026-04-29,2026-04-28T19:26:55Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G7229A8BE,GPUD_Survival,live_release,A,101,Lot 2,11W,145,30,2026-04-29,2026-04-28T19:27:34Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G72E5E0C3,GPUD_Survival,live_release,A,102,Lot 3,11H,135,24.5,2026-04-29,2026-04-28T19:27:56Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G721C0460,GPUD_Survival,live_release,A,102,Lot 3,11H,163,41.099998474121094,2026-04-29,2026-04-28T19:28:18Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G720D0448,GPUD_Survival,live_release,A,103,Lot 1,11H,165,44.20000076293945,2026-04-29,2026-04-28T19:28:43Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G72F90917,GPUD_Survival,live_release,A,103,Lot 2,11H,155,30.299999237060547,2026-04-29,2026-04-28T19:29:17Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G722B2CC2,GPUD_Survival,live_release,A,104,Lot 2,11H,127,18.100000381469727,2026-04-29,2026-04-28T19:29:45Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G720A5FDD,GPUD_Survival,live_release,A,104,Lot 3,11H,180,53.900001525878906,2026-04-29,2026-04-28T19:30:09Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G723B2911,GPUD_Survival,live_release,A,105,Lot 2,11H,195,69.0999984741211,2026-04-29,2026-04-28T19:30:28Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G7232EEEA,GPUD_Survival,live_release,A,105,Lot 1,11H,143,29.600000381469727,2026-04-29,2026-04-28T19:31:06Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G72C08645,GPUD_Survival,live_release,A,106,Lot 2,11H,161,39.099998474121094,2026-04-29,2026-04-28T19:31:52Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G725B9484,GPUD_Survival,live_release,A,106,Lot 1,11H,152,38.099998474121094,2026-04-29,2026-04-28T19:32:19Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G728F418F,GPUD_Survival,dead_release,A,107,Lot 3,11H,154,34.900001525878906,2026-04-29,2026-04-28T19:32:39Z,2026-05-01T16:26:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,1,3,PC07,FALSE,Active,Mortality,Helicopter
G7269EB81,GPUD_Survival,dead_release,A,107,Lot 2,11H,171,47.79999923706055,2026-04-29,2026-04-28T19:33:14Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,1,3,PC06,FALSE,Active,Mortality,Helicopter
G72294095,GPUD_Survival,live_release,A,108,Lot 3,11H,157,38.20000076293945,2026-04-29,2026-04-28T19:33:44Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G72F59AA9,GPUD_Survival,live_release,A,108,Lot 1,11H,190,69.19999694824219,2026-04-29,2026-04-28T19:34:17Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G72BF1446,GPUD_Survival,live_release,A,109,Lot 1,11H,135,25.899999618530273,2026-04-29,2026-04-28T19:34:38Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G727CCBB1,GPUD_Survival,live_release,A,109,Lot 2,11H,133,21.600000381469727,2026-04-29,2026-04-28T19:36:24Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G7216779D,GPUD_Survival,live_release,A,110,Lot 2,11H,136,24,2026-04-29,2026-04-28T19:36:46Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G725BD67E,GPUD_Survival,live_release,A,110,Lot 1,11H,165,33.70000076293945,2026-04-29,2026-04-28T19:37:22Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G7251F406,GPUD_Survival,live_release,A,111,Lot 3,11H,150,29.700000762939453,2026-04-29,2026-04-28T19:37:51Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G72A40397,GPUD_Survival,live_release,A,111,Lot 3,11H,128,22.100000381469727,2026-04-29,2026-04-28T19:38:33Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G726CB1DB,GPUD_Survival,live_release,A,112,Lot 3,11H,150,21.799999237060547,2026-04-29,2026-04-28T19:38:55Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G72179B13,GPUD_Survival,live_release,A,112,Lot 2,11H,170,45.900001525878906,2026-04-29,2026-04-28T19:39:21Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G7200F4B5,GPUD_Survival,live_release,A,113,Lot 2,11H,120,18.799999237060547,2026-04-29,2026-04-28T19:39:44Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G726FD929,GPUD_Survival,live_release,A,113,Lot 2,11H,170,44.79999923706055,2026-04-29,2026-04-28T19:40:25Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G72931C08,GPUD_Survival,live_release,A,114,Lot 1,11H,136,26.399999618530273,2026-04-29,2026-04-28T19:40:50Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G728BFC7B,GPUD_Survival,live_release,A,114,Lot 2,11H,140,27.899999618530273,2026-04-29,2026-04-28T19:41:13Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G72A3F38D,GPUD_Survival,live_release,A,115,Lot 3,11H,160,40.5,2026-04-29,2026-04-28T19:42:08Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G725B3E55,GPUD_Survival,live_release,A,115,Lot 1,11H,175,53.599998474121094,2026-04-29,2026-04-28T19:42:59Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G7237B5EE,GPUD_Survival,live_release,A,116,Lot 1,11H,155,37.70000076293945,2026-04-29,2026-04-28T19:43:21Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G72E51B97,GPUD_Survival,live_release,A,116,Lot 3,11H,155,36.70000076293945,2026-04-29,2026-04-28T19:43:42Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G725FC464,GPUD_Survival,live_release,A,117,Lot 3,11H,150,35.5,2026-04-29,2026-04-28T19:44:10Z,2026-04-30T16:19:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC06,TRUE,Active,Alive,Helicopter
G721ECE45,GPUD_Survival,live_release,A,1,Lot 1,31H,180,48.79999923706055,2026-04-29,2026-04-28T20:17:58Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72D69A3D,GPUD_Survival,live_release,A,1,Lot 1,31W,195,65.5999984741211,2026-04-29,2026-04-28T20:18:30Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72E719BA,GPUD_Survival,live_release,A,2,Lot 1,31H,205,76.30000305175781,2026-04-29,2026-04-28T20:18:53Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G7227AEBF,GPUD_Survival,live_release,A,2,Lot 1,31H,176,49.5,2026-04-29,2026-04-28T20:19:32Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72077E29,GPUD_Survival,live_release,A,3,Lot 2,31H,170,44.599998474121094,2026-04-29,2026-04-28T20:19:54Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G720E319C,GPUD_Survival,live_release,A,3,Lot 3,31H,155,31.200000762939453,2026-04-29,2026-04-28T20:20:15Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72157889,GPUD_Survival,live_release,A,4,Lot 3,31H,190,65.30000305175781,2026-04-29,2026-04-28T20:20:44Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G722E8DCC,GPUD_Survival,live_release,A,4,Lot 2,31W,170,39.5,2026-04-29,2026-04-28T20:21:13Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72782F02,GPUD_Survival,live_release,A,5,Lot 3,31W,175,40.400001525878906,2026-04-29,2026-04-28T20:21:30Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G728D3C1B,GPUD_Survival,live_release,A,5,Lot 3,31W,176,45.20000076293945,2026-04-29,2026-04-28T20:22:04Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72C22725,GPUD_Survival,live_release,A,7,Lot 1,31W,134,21.399999618530273,2026-04-29,2026-04-28T20:22:25Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G728CB491,GPUD_Survival,live_release,A,7,Lot 2,31H,172,46.599998474121094,2026-04-29,2026-04-28T20:22:59Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G7243FF5B,GPUD_Survival,live_release,A,6,Lot 2,31H,190,66.80000305175781,2026-04-29,2026-04-28T20:23:17Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72D14E65,GPUD_Survival,live_release,A,6,Lot 1,31W,187,53.400001525878906,2026-04-29,2026-04-28T20:23:47Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G728DDB71,GPUD_Survival,live_release,A,8,Lot 3,31H,178,29.700000762939453,2026-04-29,2026-04-28T20:24:20Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72584825,GPUD_Survival,live_release,A,8,Lot 2,31H,157,36.20000076293945,2026-04-29,2026-04-28T20:25:01Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72E75F21,GPUD_Survival,live_release,A,9,Lot 1,31H,184,51.70000076293945,2026-04-29,2026-04-28T20:25:22Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72AF6F72,GPUD_Survival,live_release,A,9,Lot 1,31H,197,66,2026-04-29,2026-04-28T20:25:43Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G725D043F,GPUD_Survival,live_release,A,10,Lot 1,31H,175,43.099998474121094,2026-04-29,2026-04-28T20:26:01Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G7277F2B0,GPUD_Survival,live_release,A,10,Lot 1,31H,187,53.79999923706055,2026-04-29,2026-04-28T20:26:23Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72B55086,GPUD_Survival,live_release,A,11,Lot 2,31H,195,59.900001525878906,2026-04-29,2026-04-28T20:26:42Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G7203492F,GPUD_Survival,live_release,A,11,Lot 2,31H,205,71.5,2026-04-29,2026-04-28T20:27:05Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72CE1CF6,GPUD_Survival,live_release,A,12,Lot 3,31H,172,49.5,2026-04-29,2026-04-28T20:50:07Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G7269F03C,GPUD_Survival,live_release,A,12,Lot 2,31H,169,43.79999923706055,2026-04-29,2026-04-28T20:50:40Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72B2B99D,GPUD_Survival,live_release,A,13,Lot 1,31W,195,64.19999694824219,2026-04-29,2026-04-28T20:51:11Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72C14C35,GPUD_Survival,live_release,A,13,Lot 2,31H,172,43.70000076293945,2026-04-29,2026-04-28T20:51:42Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72D52445,GPUD_Survival,live_release,A,14,Lot 1,31W,175,38.79999923706055,2026-04-29,2026-04-28T20:52:33Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G7252EAD1,GPUD_Survival,live_release,A,14,Lot 3,31H,187,56.5,2026-04-29,2026-04-28T20:53:25Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G72410963,GPUD_Survival,live_release,A,15,Lot 2,31H,185,56.099998474121094,2026-04-29,2026-04-28T20:54:00Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G7261944E,GPUD_Survival,live_release,A,15,Lot 3,31W,138,23.700000762939453,2026-04-29,2026-04-28T20:54:32Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G721B2691,GPUD_Survival,live_release,A,16,Lot 3,31H,160,36,2026-04-29,2026-04-28T20:56:44Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
G720B2ADE,GPUD_Survival,live_release,A,16,Lot 3,31H,205,87.4000015258789,2026-04-29,2026-04-28T20:57:25Z,2026-04-30T15:42:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI04,TRUE,Active,Alive,Helicopter
